subj_id,date,experimenter,computer,block_ix,trial_ix,sound_id,word,sound_category,word_category,word_type,correct_response,response,rt,is_correct
LSN122,2016_Dec_02_1009,,LL-Jerry,1,1,47,fwip,zipper,zipper,sound_effect,1,0,1814.87742183,False
LSN122,2016_Dec_02_1009,,LL-Jerry,1,2,36,fwip,glass,zipper,sound_effect,0,0,1364.22171933,True
LSN122,2016_Dec_02_1009,,LL-Jerry,1,3,42,buink,water,glass,sound_effect,0,1,1012.14610133,False
LSN122,2016_Dec_02_1009,,LL-Jerry,1,4,42,crisshhh,water,tear,sound_effect,0,1,1810.52388973,False
LSN122,2016_Dec_02_1009,,LL-Jerry,1,5,36,buink,glass,glass,sound_effect,1,1,1014.03110614,True
LSN122,2016_Dec_02_1009,,LL-Jerry,1,6,36,blowosh,glass,water,sound_effect,0,0,564.73962334,True
LSN122,2016_Dec_02_1009,,LL-Jerry,1,7,47,buink,zipper,glass,sound_effect,0,0,957.388456911,True
LSN122,2016_Dec_02_1009,,LL-Jerry,1,8,42,buink,water,glass,sound_effect,0,0,1228.53914532,True
LSN122,2016_Dec_02_1009,,LL-Jerry,1,9,36,buink,glass,glass,sound_effect,1,1,750.181010459,True
LSN122,2016_Dec_02_1009,,LL-Jerry,1,10,47,buink,zipper,glass,sound_effect,0,0,795.105517376,True
LSN122,2016_Dec_02_1009,,LL-Jerry,1,11,47,fwip,zipper,zipper,sound_effect,1,1,1527.29944023,True
LSN122,2016_Dec_02_1009,,LL-Jerry,1,12,41,crisshhh,tear,tear,sound_effect,1,0,1111.83401453,False
LSN122,2016_Dec_02_1009,,LL-Jerry,1,13,36,fwip,glass,zipper,sound_effect,0,0,858.498526039,True
LSN122,2016_Dec_02_1009,,LL-Jerry,1,14,42,blowosh,water,water,sound_effect,1,1,1020.72256897,True
LSN122,2016_Dec_02_1009,,LL-Jerry,1,15,41,crisshhh,tear,tear,sound_effect,1,0,1903.72391674,False
LSN122,2016_Dec_02_1009,,LL-Jerry,1,16,41,buink,tear,glass,sound_effect,0,0,652.40242891,True
LSN122,2016_Dec_02_1009,,LL-Jerry,1,17,36,buink,glass,glass,sound_effect,1,1,1154.71379226,True
LSN122,2016_Dec_02_1009,,LL-Jerry,1,18,41,fwip,tear,zipper,sound_effect,0,0,705.135189462,True
LSN122,2016_Dec_02_1009,,LL-Jerry,1,19,42,crisshhh,water,tear,sound_effect,0,0,819.470060524,True
LSN122,2016_Dec_02_1009,,LL-Jerry,1,20,47,buink,zipper,glass,sound_effect,0,0,498.962591169,True
LSN122,2016_Dec_02_1009,,LL-Jerry,1,21,41,crisshhh,tear,tear,sound_effect,1,0,1895.53219615,False
LSN122,2016_Dec_02_1009,,LL-Jerry,1,22,41,buink,tear,glass,sound_effect,0,0,669.736534823,True
LSN122,2016_Dec_02_1009,,LL-Jerry,1,23,42,blowosh,water,water,sound_effect,1,1,745.765061118,True
LSN122,2016_Dec_02_1009,,LL-Jerry,1,24,47,buink,zipper,glass,sound_effect,0,0,766.749463044,True
LSN122,2016_Dec_02_1009,,LL-Jerry,2,25,46,blowosh,zipper,water,sound_effect,0,0,918.642950011,True
LSN122,2016_Dec_02_1009,,LL-Jerry,2,26,39,buink,tear,glass,sound_effect,0,0,641.327985795,True
LSN122,2016_Dec_02_1009,,LL-Jerry,2,27,39,crisshhh,tear,tear,sound_effect,1,1,3854.42123096,True
LSN122,2016_Dec_02_1009,,LL-Jerry,2,28,43,fwip,water,zipper,sound_effect,0,0,718.089516275,True
LSN122,2016_Dec_02_1009,,LL-Jerry,2,29,46,blowosh,zipper,water,sound_effect,0,0,1850.11411179,True
