subj_id,date,experimenter,computer,block_ix,trial_ix,sound_id,word,sound_category,word_category,word_type,correct_response,response,rt,is_correct
LSN119,2016_Nov_22_1628,,LL-ELAINE,1,1,34,cliq,glass,glass,sound_effect,1,0,1562.99377419,False
LSN119,2016_Nov_22_1628,,LL-ELAINE,1,2,34,creech,glass,tear,sound_effect,0,1,1368.62570653,False
LSN119,2016_Nov_22_1628,,LL-ELAINE,1,3,44,guplunk,water,water,sound_effect,1,1,1796.12822691,True
LSN119,2016_Nov_22_1628,,LL-ELAINE,1,4,40,creech,tear,tear,sound_effect,1,1,1576.2367365,True
LSN119,2016_Nov_22_1628,,LL-ELAINE,1,5,44,guplunk,water,water,sound_effect,1,1,459.551878273,True
LSN119,2016_Nov_22_1628,,LL-ELAINE,1,6,44,guplunk,water,water,sound_effect,1,1,449.901893269,True
LSN119,2016_Nov_22_1628,,LL-ELAINE,1,7,44,guplunk,water,water,sound_effect,1,1,522.316470277,True
LSN119,2016_Nov_22_1628,,LL-ELAINE,1,8,48,guplunk,zipper,water,sound_effect,0,0,849.113198929,True
LSN119,2016_Nov_22_1628,,LL-ELAINE,1,9,34,cliq,glass,glass,sound_effect,1,1,1986.12582637,True
LSN119,2016_Nov_22_1628,,LL-ELAINE,1,10,48,creech,zipper,tear,sound_effect,0,1,1146.01827692,False
LSN119,2016_Nov_22_1628,,LL-ELAINE,1,11,48,cliq,zipper,glass,sound_effect,0,0,1853.87449386,True
LSN119,2016_Nov_22_1628,,LL-ELAINE,1,12,40,cliq,tear,glass,sound_effect,0,0,1289.28700602,True
LSN119,2016_Nov_22_1628,,LL-ELAINE,1,13,40,guplunk,tear,water,sound_effect,0,0,960.898484569,True
LSN119,2016_Nov_22_1628,,LL-ELAINE,1,14,40,growwff,tear,zipper,sound_effect,0,1,1403.04946946,False
LSN119,2016_Nov_22_1628,,LL-ELAINE,1,15,34,cliq,glass,glass,sound_effect,1,1,738.071475644,True
LSN119,2016_Nov_22_1628,,LL-ELAINE,1,16,40,creech,tear,tear,sound_effect,1,0,2856.40478227,False
LSN119,2016_Nov_22_1628,,LL-ELAINE,1,17,48,guplunk,zipper,water,sound_effect,0,0,1070.43259777,True
LSN119,2016_Nov_22_1628,,LL-ELAINE,1,18,34,guplunk,glass,water,sound_effect,0,0,699.367187917,True
LSN119,2016_Nov_22_1628,,LL-ELAINE,1,19,40,creech,tear,tear,sound_effect,1,1,711.662372574,True
LSN119,2016_Nov_22_1628,,LL-ELAINE,1,20,34,cliq,glass,glass,sound_effect,1,1,754.502824973,True
LSN119,2016_Nov_22_1628,,LL-ELAINE,1,21,48,growwff,zipper,zipper,sound_effect,1,1,868.965958711,True
LSN119,2016_Nov_22_1628,,LL-ELAINE,1,22,44,guplunk,water,water,sound_effect,1,1,564.450810663,True
LSN119,2016_Nov_22_1628,,LL-ELAINE,1,23,44,guplunk,water,water,sound_effect,1,1,631.837780122,True
LSN119,2016_Nov_22_1628,,LL-ELAINE,1,24,48,cliq,zipper,glass,sound_effect,0,0,801.404861733,True
LSN119,2016_Nov_22_1628,,LL-ELAINE,2,25,47,cliq,zipper,glass,sound_effect,0,0,806.96189357,True
LSN119,2016_Nov_22_1628,,LL-ELAINE,2,26,38,guplunk,tear,water,sound_effect,0,0,679.559240118,True
LSN119,2016_Nov_22_1628,,LL-ELAINE,2,27,47,guplunk,zipper,water,sound_effect,0,0,780.705791898,True
LSN119,2016_Nov_22_1628,,LL-ELAINE,2,28,42,creech,water,tear,sound_effect,0,0,812.390890438,True
LSN119,2016_Nov_22_1628,,LL-ELAINE,2,29,35,cliq,glass,glass,sound_effect,1,0,381.309796125,False
LSN119,2016_Nov_22_1628,,LL-ELAINE,2,30,35,creech,glass,tear,sound_effect,0,0,1598.41588885,True
LSN119,2016_Nov_22_1628,,LL-ELAINE,2,31,42,guplunk,water,water,sound_effect,1,0,1037.5718195,False
LSN119,2016_Nov_22_1628,,LL-ELAINE,2,32,47,growwff,zipper,zipper,sound_effect,1,1,2689.73672809,True
LSN119,2016_Nov_22_1628,,LL-ELAINE,2,33,38,creech,tear,tear,sound_effect,1,1,646.816254128,True
LSN119,2016_Nov_22_1628,,LL-ELAINE,2,34,38,guplunk,tear,water,sound_effect,0,0,520.644335542,True
LSN119,2016_Nov_22_1628,,LL-ELAINE,2,35,47,growwff,zipper,zipper,sound_effect,1,1,1913.04802941,True
LSN119,2016_Nov_22_1628,,LL-ELAINE,2,36,38,cliq,tear,glass,sound_effect,0,0,656.516812276,True
LSN119,2016_Nov_22_1628,,LL-ELAINE,2,37,38,creech,tear,tear,sound_effect,1,0,1790.97418534,False
LSN119,2016_Nov_22_1628,,LL-ELAINE,2,38,35,creech,glass,tear,sound_effect,0,0,616.220091935,True
LSN119,2016_Nov_22_1628,,LL-ELAINE,2,39,42,guplunk,water,water,sound_effect,1,1,580.112990923,True
