subj_id,date,experimenter,computer,block_ix,trial_ix,sound_id,word,sound_category,word_category,word_type,correct_response,response,rt,is_correct
LSN152,2016_Dec_06_1637,,LL-George,1,1,43,guplunk,water,water,sound_effect,1,1,2113.48810559,True
LSN152,2016_Dec_06_1637,,LL-George,1,2,36,crish,glass,tear,sound_effect,0,1,1186.51637528,False
LSN152,2016_Dec_06_1637,,LL-George,1,3,43,crish,water,tear,sound_effect,0,0,1012.9884514,True
LSN152,2016_Dec_06_1637,,LL-George,1,4,49,fwip,zipper,zipper,sound_effect,1,0,1426.44518847,False
LSN152,2016_Dec_06_1637,,LL-George,1,5,43,guplunk,water,water,sound_effect,1,1,606.66483175,True
LSN152,2016_Dec_06_1637,,LL-George,1,6,43,cliq,water,glass,sound_effect,0,0,414.827025495,True
LSN152,2016_Dec_06_1637,,LL-George,1,7,43,crish,water,tear,sound_effect,0,0,869.39561367,True
LSN152,2016_Dec_06_1637,,LL-George,1,8,49,fwip,zipper,zipper,sound_effect,1,1,1983.69321646,True
LSN152,2016_Dec_06_1637,,LL-George,1,9,38,guplunk,tear,water,sound_effect,0,0,1099.99807924,True
LSN152,2016_Dec_06_1637,,LL-George,1,10,38,cliq,tear,glass,sound_effect,0,0,954.01067799,True
LSN152,2016_Dec_06_1637,,LL-George,1,11,38,guplunk,tear,water,sound_effect,0,0,995.641388465,True
LSN152,2016_Dec_06_1637,,LL-George,1,12,43,fwip,water,zipper,sound_effect,0,0,658.940002788,True
LSN152,2016_Dec_06_1637,,LL-George,1,13,36,cliq,glass,glass,sound_effect,1,1,810.854117852,True
LSN152,2016_Dec_06_1637,,LL-George,1,14,49,cliq,zipper,glass,sound_effect,0,0,940.532815177,True
LSN152,2016_Dec_06_1637,,LL-George,1,15,38,fwip,tear,zipper,sound_effect,0,0,2023.89378287,True
LSN152,2016_Dec_06_1637,,LL-George,1,16,36,cliq,glass,glass,sound_effect,1,1,3145.46150016,True
LSN152,2016_Dec_06_1637,,LL-George,1,17,36,crish,glass,tear,sound_effect,0,0,667.524710298,True
LSN152,2016_Dec_06_1637,,LL-George,1,18,36,cliq,glass,glass,sound_effect,1,1,731.864565052,True
LSN152,2016_Dec_06_1637,,LL-George,1,19,49,crish,zipper,tear,sound_effect,0,0,1792.45813284,True
LSN152,2016_Dec_06_1637,,LL-George,1,20,38,crish,tear,tear,sound_effect,1,1,710.98247217,True
LSN152,2016_Dec_06_1637,,LL-George,1,21,38,crish,tear,tear,sound_effect,1,1,547.774761915,True
LSN152,2016_Dec_06_1637,,LL-George,1,22,49,crish,zipper,tear,sound_effect,0,0,823.551290669,True
LSN152,2016_Dec_06_1637,,LL-George,1,23,49,crish,zipper,tear,sound_effect,0,0,622.209169902,True
LSN152,2016_Dec_06_1637,,LL-George,1,24,36,cliq,glass,glass,sound_effect,1,1,767.659146804,True
LSN152,2016_Dec_06_1637,,LL-George,2,25,40,fwip,tear,zipper,sound_effect,0,1,1195.91826294,False
LSN152,2016_Dec_06_1637,,LL-George,2,26,34,crish,glass,tear,sound_effect,0,0,2133.75915447,True
LSN152,2016_Dec_06_1637,,LL-George,2,27,40,crish,tear,tear,sound_effect,1,0,659.83144287,False
LSN152,2016_Dec_06_1637,,LL-George,2,28,40,cliq,tear,glass,sound_effect,0,0,628.845193423,True
LSN152,2016_Dec_06_1637,,LL-George,2,29,48,guplunk,zipper,water,sound_effect,0,0,948.688287754,True
LSN152,2016_Dec_06_1637,,LL-George,2,30,45,guplunk,water,water,sound_effect,1,1,479.748796672,True
LSN152,2016_Dec_06_1637,,LL-George,2,31,45,guplunk,water,water,sound_effect,1,1,601.569701917,True
LSN152,2016_Dec_06_1637,,LL-George,2,32,34,cliq,glass,glass,sound_effect,1,1,616.249487735,True
LSN152,2016_Dec_06_1637,,LL-George,2,33,34,cliq,glass,glass,sound_effect,1,1,374.543877319,True
LSN152,2016_Dec_06_1637,,LL-George,2,34,40,cliq,tear,glass,sound_effect,0,0,741.729937028,True
LSN152,2016_Dec_06_1637,,LL-George,2,35,48,fwip,zipper,zipper,sound_effect,1,1,1301.27586285,True
