subj_id,date,experimenter,computer,block_ix,trial_ix,sound_id,word,sound_category,word_category,word_type,correct_response,response,rt,is_correct
LSN120,2016_Nov_22_1644,,LL-Jerry,1,1,44,pshhht,water,tear,first_gen_imitation,0,0,4375.56791818,True
LSN120,2016_Nov_22_1644,,LL-Jerry,1,2,35,arrgt,glass,zipper,first_gen_imitation,0,0,1489.26261067,True
LSN120,2016_Nov_22_1644,,LL-Jerry,1,3,35,ashtoosh,glass,water,first_gen_imitation,0,0,2197.55323883,True
LSN120,2016_Nov_22_1644,,LL-Jerry,1,4,44,arrgt,water,zipper,first_gen_imitation,0,0,2325.83279186,True
LSN120,2016_Nov_22_1644,,LL-Jerry,1,5,46,arrgt,zipper,zipper,first_gen_imitation,1,1,1400.85591841,True
LSN120,2016_Nov_22_1644,,LL-Jerry,1,6,46,pshhht,zipper,tear,first_gen_imitation,0,0,1092.53616189,True
LSN120,2016_Nov_22_1644,,LL-Jerry,1,7,44,dicdicdic,water,glass,first_gen_imitation,0,0,1452.38098293,True
LSN120,2016_Nov_22_1644,,LL-Jerry,1,8,44,pshhht,water,tear,first_gen_imitation,0,0,939.220198896,True
LSN120,2016_Nov_22_1644,,LL-Jerry,1,9,40,ashtoosh,tear,water,first_gen_imitation,0,0,1057.08341207,True
LSN120,2016_Nov_22_1644,,LL-Jerry,1,10,35,pshhht,glass,tear,first_gen_imitation,0,0,1089.40729103,True
LSN120,2016_Nov_22_1644,,LL-Jerry,1,11,40,dicdicdic,tear,glass,first_gen_imitation,0,0,1010.26173681,True
LSN120,2016_Nov_22_1644,,LL-Jerry,1,12,46,ashtoosh,zipper,water,first_gen_imitation,0,0,996.223588474,True
LSN120,2016_Nov_22_1644,,LL-Jerry,1,13,40,pshhht,tear,tear,first_gen_imitation,1,1,1620.40408049,True
LSN120,2016_Nov_22_1644,,LL-Jerry,1,14,35,dicdicdic,glass,glass,first_gen_imitation,1,0,772.937425645,False
LSN120,2016_Nov_22_1644,,LL-Jerry,1,15,35,dicdicdic,glass,glass,first_gen_imitation,1,1,683.880632278,True
LSN120,2016_Nov_22_1644,,LL-Jerry,1,16,40,pshhht,tear,tear,first_gen_imitation,1,1,995.667273877,True
LSN120,2016_Nov_22_1644,,LL-Jerry,1,17,40,arrgt,tear,zipper,first_gen_imitation,0,0,1097.88933233,True
LSN120,2016_Nov_22_1644,,LL-Jerry,1,18,44,arrgt,water,zipper,first_gen_imitation,0,0,999.80698619,True
LSN120,2016_Nov_22_1644,,LL-Jerry,1,19,35,ashtoosh,glass,water,first_gen_imitation,0,0,1080.16695851,True
LSN120,2016_Nov_22_1644,,LL-Jerry,1,20,46,ashtoosh,zipper,water,first_gen_imitation,0,0,910.753073869,True
LSN120,2016_Nov_22_1644,,LL-Jerry,1,21,44,pshhht,water,tear,first_gen_imitation,0,0,927.640015027,True
LSN120,2016_Nov_22_1644,,LL-Jerry,1,22,46,pshhht,zipper,tear,first_gen_imitation,0,0,933.19900264,True
LSN120,2016_Nov_22_1644,,LL-Jerry,1,23,46,dicdicdic,zipper,glass,first_gen_imitation,0,0,1009.5492187,True
LSN120,2016_Nov_22_1644,,LL-Jerry,1,24,40,ashtoosh,tear,water,first_gen_imitation,0,0,692.008015001,True
LSN120,2016_Nov_22_1644,,LL-Jerry,2,25,34,dicdicdic,glass,glass,first_gen_imitation,1,0,1424.489378,False
LSN120,2016_Nov_22_1644,,LL-Jerry,2,26,38,ashtoosh,tear,water,first_gen_imitation,0,0,895.933267893,True
LSN120,2016_Nov_22_1644,,LL-Jerry,2,27,45,arrgt,water,zipper,first_gen_imitation,0,0,752.503897063,True
LSN120,2016_Nov_22_1644,,LL-Jerry,2,28,48,pshhht,zipper,tear,first_gen_imitation,0,1,1287.84877714,False
LSN120,2016_Nov_22_1644,,LL-Jerry,2,29,34,arrgt,glass,zipper,first_gen_imitation,0,0,1216.22467693,True
LSN120,2016_Nov_22_1644,,LL-Jerry,2,30,38,ashtoosh,tear,water,first_gen_imitation,0,0,1272.64966583,True
LSN120,2016_Nov_22_1644,,LL-Jerry,2,31,38,dicdicdic,tear,glass,first_gen_imitation,0,0,1109.88371167,True
LSN120,2016_Nov_22_1644,,LL-Jerry,2,32,45,arrgt,water,zipper,first_gen_imitation,0,0,669.378675055,True
LSN120,2016_Nov_22_1644,,LL-Jerry,2,33,38,pshhht,tear,tear,first_gen_imitation,1,1,1558.29078821,True
LSN120,2016_Nov_22_1644,,LL-Jerry,2,34,45,arrgt,water,zipper,first_gen_imitation,0,0,990.389964543,True
LSN120,2016_Nov_22_1644,,LL-Jerry,2,35,48,arrgt,zipper,zipper,first_gen_imitation,1,1,1755.90900495,True
LSN120,2016_Nov_22_1644,,LL-Jerry,2,36,38,dicdicdic,tear,glass,first_gen_imitation,0,0,920.831399504,True
LSN120,2016_Nov_22_1644,,LL-Jerry,2,37,48,arrgt,zipper,zipper,first_gen_imitation,1,1,985.242291586,True
LSN120,2016_Nov_22_1644,,LL-Jerry,2,38,48,pshhht,zipper,tear,first_gen_imitation,0,0,1004.3820201,True
LSN120,2016_Nov_22_1644,,LL-Jerry,2,39,45,arrgt,water,zipper,first_gen_imitation,0,0,1291.080717,True
LSN120,2016_Nov_22_1644,,LL-Jerry,2,40,34,dicdicdic,glass,glass,first_gen_imitation,1,1,803.667580942,True
LSN120,2016_Nov_22_1644,,LL-Jerry,2,41,45,dicdicdic,water,glass,first_gen_imitation,0,0,1249.78506006,True
LSN120,2016_Nov_22_1644,,LL-Jerry,2,42,48,dicdicdic,zipper,glass,first_gen_imitation,0,0,829.410748091,True
LSN120,2016_Nov_22_1644,,LL-Jerry,2,43,45,pshhht,water,tear,first_gen_imitation,0,0,1376.40975253,True
LSN120,2016_Nov_22_1644,,LL-Jerry,2,44,34,dicdicdic,glass,glass,first_gen_imitation,1,1,900.736845098,True
LSN120,2016_Nov_22_1644,,LL-Jerry,2,45,38,pshhht,tear,tear,first_gen_imitation,1,0,1108.66897344,False
LSN120,2016_Nov_22_1644,,LL-Jerry,2,46,48,pshhht,zipper,tear,first_gen_imitation,0,0,2863.45094466,True
LSN120,2016_Nov_22_1644,,LL-Jerry,2,47,34,dicdicdic,glass,glass,first_gen_imitation,1,1,696.784704691,True
LSN120,2016_Nov_22_1644,,LL-Jerry,2,48,34,dicdicdic,glass,glass,first_gen_imitation,1,1,742.444776697,True
LSN120,2016_Nov_22_1644,,LL-Jerry,3,49,47,dicdicdic,zipper,glass,first_gen_imitation,0,0,885.488760192,True
LSN120,2016_Nov_22_1644,,LL-Jerry,3,50,36,dicdicdic,glass,glass,first_gen_imitation,1,1,4795.73385231,True
LSN120,2016_Nov_22_1644,,LL-Jerry,3,51,36,dicdicdic,glass,glass,first_gen_imitation,1,1,438.305384247,True
LSN120,2016_Nov_22_1644,,LL-Jerry,3,52,47,pshhht,zipper,tear,first_gen_imitation,0,1,2260.92640194,False
LSN120,2016_Nov_22_1644,,LL-Jerry,3,53,39,pshhht,tear,tear,first_gen_imitation,1,1,508.122261148,True
LSN120,2016_Nov_22_1644,,LL-Jerry,3,54,36,dicdicdic,glass,glass,first_gen_imitation,1,1,990.040107165,True
LSN120,2016_Nov_22_1644,,LL-Jerry,3,55,39,ashtoosh,tear,water,first_gen_imitation,0,0,1320.88805502,True
LSN120,2016_Nov_22_1644,,LL-Jerry,3,56,42,ashtoosh,water,water,first_gen_imitation,1,1,2559.7686395,True
LSN120,2016_Nov_22_1644,,LL-Jerry,3,57,36,dicdicdic,glass,glass,first_gen_imitation,1,1,624.846277293,True
LSN120,2016_Nov_22_1644,,LL-Jerry,3,58,42,pshhht,water,tear,first_gen_imitation,0,0,1417.74926148,True
LSN120,2016_Nov_22_1644,,LL-Jerry,3,59,47,ashtoosh,zipper,water,first_gen_imitation,0,0,1183.95361258,True
LSN120,2016_Nov_22_1644,,LL-Jerry,3,60,36,arrgt,glass,zipper,first_gen_imitation,0,0,1087.10040874,True
LSN120,2016_Nov_22_1644,,LL-Jerry,3,61,42,ashtoosh,water,water,first_gen_imitation,1,1,796.100034146,True
LSN120,2016_Nov_22_1644,,LL-Jerry,3,62,47,arrgt,zipper,zipper,first_gen_imitation,1,1,956.154833315,True
LSN120,2016_Nov_22_1644,,LL-Jerry,3,63,42,arrgt,water,zipper,first_gen_imitation,0,0,847.487780731,True
LSN120,2016_Nov_22_1644,,LL-Jerry,3,64,42,arrgt,water,zipper,first_gen_imitation,0,0,755.57835307,True
LSN120,2016_Nov_22_1644,,LL-Jerry,3,65,47,arrgt,zipper,zipper,first_gen_imitation,1,1,698.425161652,True
LSN120,2016_Nov_22_1644,,LL-Jerry,3,66,47,pshhht,zipper,tear,first_gen_imitation,0,0,843.848367222,True
LSN120,2016_Nov_22_1644,,LL-Jerry,3,67,36,dicdicdic,glass,glass,first_gen_imitation,1,1,804.440596374,True
LSN120,2016_Nov_22_1644,,LL-Jerry,3,68,39,pshhht,tear,tear,first_gen_imitation,1,1,950.013923924,True
LSN120,2016_Nov_22_1644,,LL-Jerry,3,69,39,pshhht,tear,tear,first_gen_imitation,1,1,881.05744659,True
LSN120,2016_Nov_22_1644,,LL-Jerry,3,70,39,dicdicdic,tear,glass,first_gen_imitation,0,0,1113.83617204,True
LSN120,2016_Nov_22_1644,,LL-Jerry,3,71,42,ashtoosh,water,water,first_gen_imitation,1,1,871.588890208,True
LSN120,2016_Nov_22_1644,,LL-Jerry,3,72,39,arrgt,tear,zipper,first_gen_imitation,0,0,960.623917636,True
LSN120,2016_Nov_22_1644,,LL-Jerry,4,73,49,dicdicdic,zipper,glass,first_gen_imitation,0,0,1354.17348193,True
LSN120,2016_Nov_22_1644,,LL-Jerry,4,74,41,pshhht,tear,tear,first_gen_imitation,1,1,794.268164318,True
LSN120,2016_Nov_22_1644,,LL-Jerry,4,75,43,pshhht,water,tear,first_gen_imitation,0,0,1035.25813576,True
LSN120,2016_Nov_22_1644,,LL-Jerry,4,76,43,ashtoosh,water,water,first_gen_imitation,1,1,832.480722573,True
LSN120,2016_Nov_22_1644,,LL-Jerry,4,77,43,arrgt,water,zipper,first_gen_imitation,0,0,952.239183243,True
LSN120,2016_Nov_22_1644,,LL-Jerry,4,78,49,arrgt,zipper,zipper,first_gen_imitation,1,1,1102.32448718,True
LSN120,2016_Nov_22_1644,,LL-Jerry,4,79,49,pshhht,zipper,tear,first_gen_imitation,0,0,788.22520189,True
LSN120,2016_Nov_22_1644,,LL-Jerry,4,80,43,arrgt,water,zipper,first_gen_imitation,0,0,1265.14805737,True
LSN120,2016_Nov_22_1644,,LL-Jerry,4,81,41,pshhht,tear,tear,first_gen_imitation,1,1,1164.87566149,True
LSN120,2016_Nov_22_1644,,LL-Jerry,4,82,37,ashtoosh,glass,water,first_gen_imitation,0,0,1484.57106459,True
LSN120,2016_Nov_22_1644,,LL-Jerry,4,83,41,arrgt,tear,zipper,first_gen_imitation,0,0,883.162992541,True
LSN120,2016_Nov_22_1644,,LL-Jerry,4,84,41,pshhht,tear,tear,first_gen_imitation,1,1,1293.96407958,True
LSN120,2016_Nov_22_1644,,LL-Jerry,4,85,37,pshhht,glass,tear,first_gen_imitation,0,0,844.880334567,True
LSN120,2016_Nov_22_1644,,LL-Jerry,4,86,37,pshhht,glass,tear,first_gen_imitation,0,0,846.989081707,True
