subj_id,date,experimenter,computer,block_ix,trial_ix,sound_id,word,sound_category,word_category,word_type,correct_response,response,rt,is_correct
LSN102,2016_Nov_21_1046,,LL-Kramer,1,1,40,taateh,tear,glass,first_gen_imitation,0,1,3614.47781185,False
LSN102,2016_Nov_21_1046,,LL-Kramer,1,2,34,taateh,glass,glass,first_gen_imitation,1,0,2311.4619609,False
LSN102,2016_Nov_21_1046,,LL-Kramer,1,3,40,phfffft,tear,tear,first_gen_imitation,1,1,2092.05994569,True
LSN102,2016_Nov_21_1046,,LL-Kramer,1,4,34,phfffft,glass,tear,first_gen_imitation,0,0,1848.86785597,True
LSN102,2016_Nov_21_1046,,LL-Kramer,1,5,40,phfffft,tear,tear,first_gen_imitation,1,0,3346.48417449,False
LSN102,2016_Nov_21_1046,,LL-Kramer,1,6,40,taateh,tear,glass,first_gen_imitation,0,1,5798.65019675,False
LSN102,2016_Nov_21_1046,,LL-Kramer,1,7,40,phfffft,tear,tear,first_gen_imitation,1,1,2650.31656483,True
LSN102,2016_Nov_21_1046,,LL-Kramer,1,8,48,zerp,zipper,zipper,first_gen_imitation,1,0,2738.93750645,False
LSN102,2016_Nov_21_1046,,LL-Kramer,1,9,40,phfffft,tear,tear,first_gen_imitation,1,0,1289.24286878,False
LSN102,2016_Nov_21_1046,,LL-Kramer,1,10,45,zerp,water,zipper,first_gen_imitation,0,1,1776.08957281,False
LSN102,2016_Nov_21_1046,,LL-Kramer,1,11,45,fshfshfsh,water,water,first_gen_imitation,1,1,1317.37651071,True
LSN102,2016_Nov_21_1046,,LL-Kramer,1,12,34,taateh,glass,glass,first_gen_imitation,1,1,1415.36252946,True
LSN102,2016_Nov_21_1046,,LL-Kramer,1,13,48,taateh,zipper,glass,first_gen_imitation,0,1,2151.26722027,False
LSN102,2016_Nov_21_1046,,LL-Kramer,1,14,48,taateh,zipper,glass,first_gen_imitation,0,0,1020.59977734,True
LSN102,2016_Nov_21_1046,,LL-Kramer,1,15,34,phfffft,glass,tear,first_gen_imitation,0,0,1610.30741083,True
LSN102,2016_Nov_21_1046,,LL-Kramer,1,16,48,taateh,zipper,glass,first_gen_imitation,0,1,2047.57374758,False
LSN102,2016_Nov_21_1046,,LL-Kramer,1,17,48,phfffft,zipper,tear,first_gen_imitation,0,0,7215.98861786,True
LSN102,2016_Nov_21_1046,,LL-Kramer,1,18,48,zerp,zipper,zipper,first_gen_imitation,1,1,2613.41992719,True
LSN102,2016_Nov_21_1046,,LL-Kramer,1,19,45,fshfshfsh,water,water,first_gen_imitation,1,1,1105.20523926,True
LSN102,2016_Nov_21_1046,,LL-Kramer,1,20,34,fshfshfsh,glass,water,first_gen_imitation,0,0,1038.8994161,True
LSN102,2016_Nov_21_1046,,LL-Kramer,1,21,45,fshfshfsh,water,water,first_gen_imitation,1,1,702.693844214,True
LSN102,2016_Nov_21_1046,,LL-Kramer,1,22,34,phfffft,glass,tear,first_gen_imitation,0,0,2220.69228208,True
LSN102,2016_Nov_21_1046,,LL-Kramer,1,23,45,fshfshfsh,water,water,first_gen_imitation,1,1,605.542289559,True
LSN102,2016_Nov_21_1046,,LL-Kramer,1,24,45,phfffft,water,tear,first_gen_imitation,0,1,681.904255878,False
LSN102,2016_Nov_21_1046,,LL-Kramer,2,25,35,phfffft,glass,tear,first_gen_imitation,0,0,2467.19502192,True
LSN102,2016_Nov_21_1046,,LL-Kramer,2,26,47,zerp,zipper,zipper,first_gen_imitation,1,1,1526.23457182,True
LSN102,2016_Nov_21_1046,,LL-Kramer,2,27,47,phfffft,zipper,tear,first_gen_imitation,0,0,1997.47228064,True
LSN102,2016_Nov_21_1046,,LL-Kramer,2,28,35,taateh,glass,glass,first_gen_imitation,1,0,2765.78984456,False
LSN102,2016_Nov_21_1046,,LL-Kramer,2,29,44,zerp,water,zipper,first_gen_imitation,0,0,3856.75989743,True
LSN102,2016_Nov_21_1046,,LL-Kramer,2,30,47,phfffft,zipper,tear,first_gen_imitation,0,0,1214.89776438,True
LSN102,2016_Nov_21_1046,,LL-Kramer,2,31,44,fshfshfsh,water,water,first_gen_imitation,1,1,1181.59697345,True
LSN102,2016_Nov_21_1046,,LL-Kramer,2,32,41,fshfshfsh,tear,water,first_gen_imitation,0,0,1834.7290149,True
LSN102,2016_Nov_21_1046,,LL-Kramer,2,33,47,phfffft,zipper,tear,first_gen_imitation,0,0,938.759538345,True
LSN102,2016_Nov_21_1046,,LL-Kramer,2,34,35,zerp,glass,zipper,first_gen_imitation,0,0,1893.08774192,True
LSN102,2016_Nov_21_1046,,LL-Kramer,2,35,35,phfffft,glass,tear,first_gen_imitation,0,0,1738.557884,True
LSN102,2016_Nov_21_1046,,LL-Kramer,2,36,41,taateh,tear,glass,first_gen_imitation,0,0,1167.26352042,True
LSN102,2016_Nov_21_1046,,LL-Kramer,2,37,35,taateh,glass,glass,first_gen_imitation,1,1,942.69019505,True
LSN102,2016_Nov_21_1046,,LL-Kramer,2,38,41,phfffft,tear,tear,first_gen_imitation,1,0,1853.06162294,False
LSN102,2016_Nov_21_1046,,LL-Kramer,2,39,41,phfffft,tear,tear,first_gen_imitation,1,1,914.372823667,True
LSN102,2016_Nov_21_1046,,LL-Kramer,2,40,41,phfffft,tear,tear,first_gen_imitation,1,1,735.64190045,True
LSN102,2016_Nov_21_1046,,LL-Kramer,2,41,47,zerp,zipper,zipper,first_gen_imitation,1,1,906.176700257,True
LSN102,2016_Nov_21_1046,,LL-Kramer,2,42,47,fshfshfsh,zipper,water,first_gen_imitation,0,0,1449.28972935,True
LSN102,2016_Nov_21_1046,,LL-Kramer,2,43,44,fshfshfsh,water,water,first_gen_imitation,1,1,926.820969675,True
LSN102,2016_Nov_21_1046,,LL-Kramer,2,44,44,zerp,water,zipper,first_gen_imitation,0,1,323.777271435,False
LSN102,2016_Nov_21_1046,,LL-Kramer,2,45,41,zerp,tear,zipper,first_gen_imitation,0,1,1096.25019226,False
LSN102,2016_Nov_21_1046,,LL-Kramer,2,46,44,zerp,water,zipper,first_gen_imitation,0,0,1609.76134427,True
LSN102,2016_Nov_21_1046,,LL-Kramer,2,47,35,zerp,glass,zipper,first_gen_imitation,0,0,1194.36168438,True
LSN102,2016_Nov_21_1046,,LL-Kramer,2,48,44,zerp,water,zipper,first_gen_imitation,0,0,1085.07022727,True
LSN102,2016_Nov_21_1046,,LL-Kramer,3,49,46,phfffft,zipper,tear,first_gen_imitation,0,0,1488.25284233,True
LSN102,2016_Nov_21_1046,,LL-Kramer,3,50,43,fshfshfsh,water,water,first_gen_imitation,1,1,1064.63017222,True
