subj_id,date,experimenter,computer,block_ix,trial_ix,sound_id,word,sound_category,word_category,word_type,correct_response,response,rt,is_correct
LSN150,2016_Dec_06_1614,,LL-ELAINE,1,1,44,briww,water,zipper,first_gen_imitation,0,1,2919.76121534,False
LSN150,2016_Dec_06_1614,,LL-ELAINE,1,2,44,ashtoosh,water,water,first_gen_imitation,1,1,1213.40844687,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,1,3,36,pcht,glass,tear,first_gen_imitation,0,1,2105.86463474,False
LSN150,2016_Dec_06_1614,,LL-ELAINE,1,4,44,dicdicdic,water,glass,first_gen_imitation,0,0,949.953746982,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,1,5,47,dicdicdic,zipper,glass,first_gen_imitation,0,1,1474.35654514,False
LSN150,2016_Dec_06_1614,,LL-ELAINE,1,6,41,dicdicdic,tear,glass,first_gen_imitation,0,1,1361.34308483,False
LSN150,2016_Dec_06_1614,,LL-ELAINE,1,7,36,dicdicdic,glass,glass,first_gen_imitation,1,1,1072.37328496,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,1,8,47,ashtoosh,zipper,water,first_gen_imitation,0,0,2424.1134394,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,1,9,47,pcht,zipper,tear,first_gen_imitation,0,1,1621.23041507,False
LSN150,2016_Dec_06_1614,,LL-ELAINE,1,10,47,pcht,zipper,tear,first_gen_imitation,0,0,902.349119075,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,1,11,41,dicdicdic,tear,glass,first_gen_imitation,0,1,1298.82143904,False
LSN150,2016_Dec_06_1614,,LL-ELAINE,1,12,41,briww,tear,zipper,first_gen_imitation,0,1,1568.5568871,False
LSN150,2016_Dec_06_1614,,LL-ELAINE,1,13,36,pcht,glass,tear,first_gen_imitation,0,0,1162.31839079,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,1,14,41,pcht,tear,tear,first_gen_imitation,1,0,973.502872512,False
LSN150,2016_Dec_06_1614,,LL-ELAINE,1,15,44,dicdicdic,water,glass,first_gen_imitation,0,0,1712.70329505,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,1,16,36,briww,glass,zipper,first_gen_imitation,0,1,1367.15234537,False
LSN150,2016_Dec_06_1614,,LL-ELAINE,1,17,36,dicdicdic,glass,glass,first_gen_imitation,1,1,989.476498216,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,1,18,41,dicdicdic,tear,glass,first_gen_imitation,0,0,986.779763363,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,1,19,44,dicdicdic,water,glass,first_gen_imitation,0,0,1533.74613915,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,1,20,36,dicdicdic,glass,glass,first_gen_imitation,1,1,3706.89627621,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,1,21,41,pcht,tear,tear,first_gen_imitation,1,1,1024.65374582,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,1,22,47,dicdicdic,zipper,glass,first_gen_imitation,0,0,1634.41576064,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,1,23,44,dicdicdic,water,glass,first_gen_imitation,0,0,1027.49451902,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,1,24,47,dicdicdic,zipper,glass,first_gen_imitation,0,0,1226.81945469,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,2,25,37,dicdicdic,glass,glass,first_gen_imitation,1,0,1582.73098245,False
LSN150,2016_Dec_06_1614,,LL-ELAINE,2,26,37,pcht,glass,tear,first_gen_imitation,0,0,812.169070356,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,2,27,48,briww,zipper,zipper,first_gen_imitation,1,1,1097.41049539,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,2,28,45,pcht,water,tear,first_gen_imitation,0,1,3721.90131713,False
LSN150,2016_Dec_06_1614,,LL-ELAINE,2,29,45,ashtoosh,water,water,first_gen_imitation,1,1,849.78410136,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,2,30,37,ashtoosh,glass,water,first_gen_imitation,0,0,2262.80108187,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,2,31,38,pcht,tear,tear,first_gen_imitation,1,1,1274.74096976,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,2,32,45,pcht,water,tear,first_gen_imitation,0,0,1351.47384088,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,2,33,48,dicdicdic,zipper,glass,first_gen_imitation,0,0,3649.45921209,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,2,34,37,dicdicdic,glass,glass,first_gen_imitation,1,1,785.489172675,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,2,35,37,dicdicdic,glass,glass,first_gen_imitation,1,1,775.152921677,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,2,36,45,ashtoosh,water,water,first_gen_imitation,1,1,1612.203639,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,2,37,38,dicdicdic,tear,glass,first_gen_imitation,0,0,784.287566319,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,2,38,37,dicdicdic,glass,glass,first_gen_imitation,1,1,2313.8104761,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,2,39,48,ashtoosh,zipper,water,first_gen_imitation,0,0,1690.13651647,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,2,40,38,briww,tear,zipper,first_gen_imitation,0,0,998.809595592,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,2,41,45,ashtoosh,water,water,first_gen_imitation,1,0,1955.43267764,False
LSN150,2016_Dec_06_1614,,LL-ELAINE,2,42,38,pcht,tear,tear,first_gen_imitation,1,1,747.086727992,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,2,43,38,briww,tear,zipper,first_gen_imitation,0,0,864.522830583,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,2,44,48,pcht,zipper,tear,first_gen_imitation,0,0,3326.22057199,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,2,45,38,briww,tear,zipper,first_gen_imitation,0,0,1115.52646291,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,2,46,48,briww,zipper,zipper,first_gen_imitation,1,1,938.993006013,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,2,47,48,briww,zipper,zipper,first_gen_imitation,1,1,622.182673775,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,2,48,45,ashtoosh,water,water,first_gen_imitation,1,1,497.838771902,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,3,49,46,briww,zipper,zipper,first_gen_imitation,1,1,998.557047918,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,3,50,46,briww,zipper,zipper,first_gen_imitation,1,1,536.904438399,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,3,51,35,briww,glass,zipper,first_gen_imitation,0,0,664.083670825,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,3,52,39,ashtoosh,tear,water,first_gen_imitation,0,1,1227.85813734,False
LSN150,2016_Dec_06_1614,,LL-ELAINE,3,53,43,ashtoosh,water,water,first_gen_imitation,1,1,753.288734704,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,3,54,43,briww,water,zipper,first_gen_imitation,0,0,1012.69785315,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,3,55,39,briww,tear,zipper,first_gen_imitation,0,0,773.880574852,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,3,56,35,ashtoosh,glass,water,first_gen_imitation,0,0,872.308627702,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,3,57,39,pcht,tear,tear,first_gen_imitation,1,1,684.430965222,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,3,58,46,briww,zipper,zipper,first_gen_imitation,1,1,1187.2541327,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,3,59,43,pcht,water,tear,first_gen_imitation,0,0,821.146552451,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,3,60,39,pcht,tear,tear,first_gen_imitation,1,1,627.632795833,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,3,61,35,pcht,glass,tear,first_gen_imitation,0,0,790.317046456,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,3,62,46,briww,zipper,zipper,first_gen_imitation,1,1,2398.68092164,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,3,63,39,pcht,tear,tear,first_gen_imitation,1,1,1208.33666716,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,3,64,46,dicdicdic,zipper,glass,first_gen_imitation,0,0,836.922682822,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,3,65,43,ashtoosh,water,water,first_gen_imitation,1,1,543.299137615,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,3,66,43,briww,water,zipper,first_gen_imitation,0,0,3243.1855062,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,3,67,39,pcht,tear,tear,first_gen_imitation,1,1,1696.68741897,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,3,68,46,briww,zipper,zipper,first_gen_imitation,1,1,911.26482375,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,3,69,35,dicdicdic,glass,glass,first_gen_imitation,1,1,539.249395952,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,3,70,35,pcht,glass,tear,first_gen_imitation,0,0,617.460428737,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,3,71,43,briww,water,zipper,first_gen_imitation,0,0,751.541699283,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,3,72,35,dicdicdic,glass,glass,first_gen_imitation,1,1,600.297041237,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,4,73,34,pcht,glass,tear,first_gen_imitation,0,1,587.956404313,False
LSN150,2016_Dec_06_1614,,LL-ELAINE,4,74,40,ashtoosh,tear,water,first_gen_imitation,0,1,680.379942991,False
LSN150,2016_Dec_06_1614,,LL-ELAINE,4,75,34,ashtoosh,glass,water,first_gen_imitation,0,1,731.939246878,False
LSN150,2016_Dec_06_1614,,LL-ELAINE,4,76,42,ashtoosh,water,water,first_gen_imitation,1,1,614.182097837,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,4,77,40,dicdicdic,tear,glass,first_gen_imitation,0,1,720.838627778,False
LSN150,2016_Dec_06_1614,,LL-ELAINE,4,78,40,pcht,tear,tear,first_gen_imitation,1,1,1279.93822377,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,4,79,49,briww,zipper,zipper,first_gen_imitation,1,1,996.537937783,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,4,80,34,dicdicdic,glass,glass,first_gen_imitation,1,1,547.797640786,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,4,81,40,pcht,tear,tear,first_gen_imitation,1,1,881.004112773,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,4,82,42,pcht,water,tear,first_gen_imitation,0,0,697.310307994,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,4,83,49,briww,zipper,zipper,first_gen_imitation,1,1,920.750604011,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,4,84,42,dicdicdic,water,glass,first_gen_imitation,0,0,742.56997928,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,4,85,42,briww,water,zipper,first_gen_imitation,0,0,623.696684837,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,4,86,49,pcht,zipper,tear,first_gen_imitation,0,1,4140.08802362,False
LSN150,2016_Dec_06_1614,,LL-ELAINE,4,87,40,briww,tear,zipper,first_gen_imitation,0,0,884.155370295,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,4,88,42,ashtoosh,water,water,first_gen_imitation,1,1,821.425667033,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,4,89,42,ashtoosh,water,water,first_gen_imitation,1,1,396.538898349,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,4,90,49,briww,zipper,zipper,first_gen_imitation,1,0,4422.64519911,False
LSN150,2016_Dec_06_1614,,LL-ELAINE,4,91,40,dicdicdic,tear,glass,first_gen_imitation,0,0,897.338476032,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,4,92,34,pcht,glass,tear,first_gen_imitation,0,0,805.312804878,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,4,93,49,pcht,zipper,tear,first_gen_imitation,0,0,627.568778582,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,4,94,49,dicdicdic,zipper,glass,first_gen_imitation,0,0,890.252068639,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,4,95,34,ashtoosh,glass,water,first_gen_imitation,0,0,1149.7552935,True
LSN150,2016_Dec_06_1614,,LL-ELAINE,4,96,34,dicdicdic,glass,glass,first_gen_imitation,1,1,899.791622534,True
