subj_id,date,experimenter,computer,block_ix,trial_ix,sound_id,word,sound_category,word_category,word_type,correct_response,response,rt,is_correct
LSN106,2016_Nov_21_1111,,LL-Jerry,1,1,49,da da da,zipper,glass,last_gen_imitation,0,0,1389.1758665,True
LSN106,2016_Nov_21_1111,,LL-Jerry,1,2,42,cheea,water,tear,last_gen_imitation,0,1,1131.69586402,False
LSN106,2016_Nov_21_1111,,LL-Jerry,1,3,39,cheea,tear,tear,last_gen_imitation,1,1,950.998198008,True
LSN106,2016_Nov_21_1111,,LL-Jerry,1,4,42,da da da,water,glass,last_gen_imitation,0,0,882.834581193,True
LSN106,2016_Nov_21_1111,,LL-Jerry,1,5,49,da da da,zipper,glass,last_gen_imitation,0,0,1458.58014864,True
LSN106,2016_Nov_21_1111,,LL-Jerry,1,6,39,cheea,tear,tear,last_gen_imitation,1,0,1035.52028863,False
LSN106,2016_Nov_21_1111,,LL-Jerry,1,7,49,izzip,zipper,zipper,last_gen_imitation,1,1,934.379171114,True
LSN106,2016_Nov_21_1111,,LL-Jerry,1,8,39,izzip,tear,zipper,last_gen_imitation,0,0,717.560728779,True
LSN106,2016_Nov_21_1111,,LL-Jerry,1,9,42,cheea,water,tear,last_gen_imitation,0,1,365.07731746,False
LSN106,2016_Nov_21_1111,,LL-Jerry,1,10,39,cheea,tear,tear,last_gen_imitation,1,1,2040.03578587,True
LSN106,2016_Nov_21_1111,,LL-Jerry,1,11,42,everlutia,water,water,last_gen_imitation,1,1,688.281217357,True
LSN106,2016_Nov_21_1111,,LL-Jerry,1,12,36,everlutia,glass,water,last_gen_imitation,0,0,884.57586593,True
LSN106,2016_Nov_21_1111,,LL-Jerry,1,13,36,izzip,glass,zipper,last_gen_imitation,0,0,501.041249838,True
LSN106,2016_Nov_21_1111,,LL-Jerry,1,14,49,izzip,zipper,zipper,last_gen_imitation,1,1,390.021862229,True
LSN106,2016_Nov_21_1111,,LL-Jerry,1,15,36,da da da,glass,glass,last_gen_imitation,1,0,539.561413927,False
LSN106,2016_Nov_21_1111,,LL-Jerry,1,16,42,da da da,water,glass,last_gen_imitation,0,0,1452.26863166,True
LSN106,2016_Nov_21_1111,,LL-Jerry,1,17,36,da da da,glass,glass,last_gen_imitation,1,1,748.363544233,True
LSN106,2016_Nov_21_1111,,LL-Jerry,1,18,42,everlutia,water,water,last_gen_imitation,1,0,1070.90069866,False
LSN106,2016_Nov_21_1111,,LL-Jerry,1,19,39,cheea,tear,tear,last_gen_imitation,1,1,1091.21707478,True
LSN106,2016_Nov_21_1111,,LL-Jerry,1,20,49,da da da,zipper,glass,last_gen_imitation,0,1,1502.48517189,False
LSN106,2016_Nov_21_1111,,LL-Jerry,1,21,36,da da da,glass,glass,last_gen_imitation,1,1,415.975007461,True
LSN106,2016_Nov_21_1111,,LL-Jerry,1,22,39,cheea,tear,tear,last_gen_imitation,1,0,686.323552392,False
