subj_id,date,experimenter,computer,block_ix,trial_ix,sound_id,word,sound_category,word_category,word_type,correct_response,response,rt,is_correct
LSN116,2016_Nov_22_1547,,LL-Jerry,1,1,38,blowosh,tear,water,sound_effect,0,1,2017.03162165,False
LSN116,2016_Nov_22_1547,,LL-Jerry,1,2,47,crish,zipper,tear,sound_effect,0,1,1488.57185827,False
LSN116,2016_Nov_22_1547,,LL-Jerry,1,3,47,fwip,zipper,zipper,sound_effect,1,0,637.638318585,False
LSN116,2016_Nov_22_1547,,LL-Jerry,1,4,38,fwip,tear,zipper,sound_effect,0,1,1280.70502845,False
LSN116,2016_Nov_22_1547,,LL-Jerry,1,5,35,fwip,glass,zipper,sound_effect,0,1,798.446607543,False
LSN116,2016_Nov_22_1547,,LL-Jerry,1,6,35,cliq,glass,glass,sound_effect,1,0,985.281662317,False
LSN116,2016_Nov_22_1547,,LL-Jerry,1,7,35,fwip,glass,zipper,sound_effect,0,0,1497.43000465,True
LSN116,2016_Nov_22_1547,,LL-Jerry,1,8,47,fwip,zipper,zipper,sound_effect,1,1,2107.60467709,True
LSN116,2016_Nov_22_1547,,LL-Jerry,1,9,35,blowosh,glass,water,sound_effect,0,1,1944.07306984,False
LSN116,2016_Nov_22_1547,,LL-Jerry,1,10,38,blowosh,tear,water,sound_effect,0,1,1221.61529772,False
LSN116,2016_Nov_22_1547,,LL-Jerry,1,11,44,fwip,water,zipper,sound_effect,0,0,1105.30355643,True
LSN116,2016_Nov_22_1547,,LL-Jerry,1,12,44,fwip,water,zipper,sound_effect,0,0,1000.07842178,True
LSN116,2016_Nov_22_1547,,LL-Jerry,1,13,38,crish,tear,tear,sound_effect,1,1,1236.71454121,True
LSN116,2016_Nov_22_1547,,LL-Jerry,1,14,44,blowosh,water,water,sound_effect,1,1,1226.99823626,True
LSN116,2016_Nov_22_1547,,LL-Jerry,1,15,47,blowosh,zipper,water,sound_effect,0,0,949.867002899,True
