subj_id,date,experimenter,computer,block_ix,trial_ix,sound_id,word,sound_category,word_category,word_type,correct_response,response,rt,is_correct
LSN111,2016_Nov_22_1450,,LL-Jerry,1,1,39,scheeept,tear,tear,first_gen_imitation,1,1,1847.08158765,True
LSN111,2016_Nov_22_1450,,LL-Jerry,1,2,37,scheeept,glass,tear,first_gen_imitation,0,0,1379.17596265,True
LSN111,2016_Nov_22_1450,,LL-Jerry,1,3,39,zoop,tear,zipper,first_gen_imitation,0,0,813.033708604,True
LSN111,2016_Nov_22_1450,,LL-Jerry,1,4,48,scheeept,zipper,tear,first_gen_imitation,0,0,710.066162515,True
LSN111,2016_Nov_22_1450,,LL-Jerry,1,5,39,scheeept,tear,tear,first_gen_imitation,1,1,550.081462832,True
LSN111,2016_Nov_22_1450,,LL-Jerry,1,6,37,zoop,glass,zipper,first_gen_imitation,0,1,1379.63369,False
LSN111,2016_Nov_22_1450,,LL-Jerry,1,7,44,zoop,water,zipper,first_gen_imitation,0,1,1878.40870908,False
LSN111,2016_Nov_22_1450,,LL-Jerry,1,8,44,zoop,water,zipper,first_gen_imitation,0,0,927.98443092,True
LSN111,2016_Nov_22_1450,,LL-Jerry,1,9,48,fshfshfsh,zipper,water,first_gen_imitation,0,1,1431.9721011,False
LSN111,2016_Nov_22_1450,,LL-Jerry,1,10,44,fshfshfsh,water,water,first_gen_imitation,1,1,563.54729156,True
LSN111,2016_Nov_22_1450,,LL-Jerry,1,11,48,dirrng,zipper,glass,first_gen_imitation,0,0,1689.32214729,True
LSN111,2016_Nov_22_1450,,LL-Jerry,1,12,37,dirrng,glass,glass,first_gen_imitation,1,1,1150.30264412,True
LSN111,2016_Nov_22_1450,,LL-Jerry,1,13,37,dirrng,glass,glass,first_gen_imitation,1,1,563.433659961,True
LSN111,2016_Nov_22_1450,,LL-Jerry,1,14,48,zoop,zipper,zipper,first_gen_imitation,1,1,1474.42039871,True
LSN111,2016_Nov_22_1450,,LL-Jerry,1,15,37,fshfshfsh,glass,water,first_gen_imitation,0,0,1269.76662292,True
LSN111,2016_Nov_22_1450,,LL-Jerry,1,16,44,fshfshfsh,water,water,first_gen_imitation,1,1,850.163085386,True
LSN111,2016_Nov_22_1450,,LL-Jerry,1,17,39,fshfshfsh,tear,water,first_gen_imitation,0,0,796.213665744,True
LSN111,2016_Nov_22_1450,,LL-Jerry,1,18,39,dirrng,tear,glass,first_gen_imitation,0,0,822.108875262,True
LSN111,2016_Nov_22_1450,,LL-Jerry,1,19,44,scheeept,water,tear,first_gen_imitation,0,0,982.79713071,True
LSN111,2016_Nov_22_1450,,LL-Jerry,1,20,39,scheeept,tear,tear,first_gen_imitation,1,1,873.819271335,True
LSN111,2016_Nov_22_1450,,LL-Jerry,1,21,48,zoop,zipper,zipper,first_gen_imitation,1,1,1142.83880615,True
LSN111,2016_Nov_22_1450,,LL-Jerry,1,22,44,fshfshfsh,water,water,first_gen_imitation,1,1,507.322678575,True
LSN111,2016_Nov_22_1450,,LL-Jerry,1,23,48,dirrng,zipper,glass,first_gen_imitation,0,0,1161.93980398,True
LSN111,2016_Nov_22_1450,,LL-Jerry,1,24,37,dirrng,glass,glass,first_gen_imitation,1,1,1222.0944711,True
LSN111,2016_Nov_22_1450,,LL-Jerry,2,25,43,fshfshfsh,water,water,first_gen_imitation,1,0,1593.42472954,False
LSN111,2016_Nov_22_1450,,LL-Jerry,2,26,43,fshfshfsh,water,water,first_gen_imitation,1,1,556.865431368,True
LSN111,2016_Nov_22_1450,,LL-Jerry,2,27,41,dirrng,tear,glass,first_gen_imitation,0,0,650.841994211,True
LSN111,2016_Nov_22_1450,,LL-Jerry,2,28,41,zoop,tear,zipper,first_gen_imitation,0,0,629.257105291,True
LSN111,2016_Nov_22_1450,,LL-Jerry,2,29,35,scheeept,glass,tear,first_gen_imitation,0,0,877.789016347,True
LSN111,2016_Nov_22_1450,,LL-Jerry,2,30,43,zoop,water,zipper,first_gen_imitation,0,0,481.425228762,True
LSN111,2016_Nov_22_1450,,LL-Jerry,2,31,49,zoop,zipper,zipper,first_gen_imitation,1,0,1116.68432504,False
LSN111,2016_Nov_22_1450,,LL-Jerry,2,32,49,zoop,zipper,zipper,first_gen_imitation,1,1,395.525154192,True
LSN111,2016_Nov_22_1450,,LL-Jerry,2,33,41,fshfshfsh,tear,water,first_gen_imitation,0,0,589.569576085,True
LSN111,2016_Nov_22_1450,,LL-Jerry,2,34,35,dirrng,glass,glass,first_gen_imitation,1,1,788.008181611,True
LSN111,2016_Nov_22_1450,,LL-Jerry,2,35,35,dirrng,glass,glass,first_gen_imitation,1,1,468.876775354,True
LSN111,2016_Nov_22_1450,,LL-Jerry,2,36,41,zoop,tear,zipper,first_gen_imitation,0,0,550.335293403,True
LSN111,2016_Nov_22_1450,,LL-Jerry,2,37,41,scheeept,tear,tear,first_gen_imitation,1,1,479.146514321,True
LSN111,2016_Nov_22_1450,,LL-Jerry,2,38,35,fshfshfsh,glass,water,first_gen_imitation,0,0,615.299299359,True
LSN111,2016_Nov_22_1450,,LL-Jerry,2,39,49,zoop,zipper,zipper,first_gen_imitation,1,1,523.238149472,True
