subj_id,date,experimenter,computer,block_ix,trial_ix,sound_id,word,sound_category,word_category,word_type,correct_response,response,rt,is_correct
LSN141,2016_Dec_02_1554,,LL-ELAINE,1,1,41,briww,tear,zipper,first_gen_imitation,0,0,1611.29971407,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,1,2,41,hhhweerrr,tear,tear,first_gen_imitation,1,0,1892.58742426,False
LSN141,2016_Dec_02_1554,,LL-ELAINE,1,3,35,dicdicdic,glass,glass,first_gen_imitation,1,1,1344.12144125,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,1,4,46,briww,zipper,zipper,first_gen_imitation,1,0,767.918954603,False
LSN141,2016_Dec_02_1554,,LL-ELAINE,1,5,41,hhhweerrr,tear,tear,first_gen_imitation,1,1,1008.11644737,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,1,6,35,dicdicdic,glass,glass,first_gen_imitation,1,1,968.561688438,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,1,7,44,dicdicdic,water,glass,first_gen_imitation,0,0,798.649872653,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,1,8,35,hhhweerrr,glass,tear,first_gen_imitation,0,1,1413.09156176,False
LSN141,2016_Dec_02_1554,,LL-ELAINE,1,9,35,dicdicdic,glass,glass,first_gen_imitation,1,1,901.445833966,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,1,10,44,glonglon,water,water,first_gen_imitation,1,0,2007.24133011,False
LSN141,2016_Dec_02_1554,,LL-ELAINE,1,11,44,dicdicdic,water,glass,first_gen_imitation,0,0,656.81097284,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,1,12,41,glonglon,tear,water,first_gen_imitation,0,0,960.700350814,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,1,13,41,briww,tear,zipper,first_gen_imitation,0,1,2873.49775154,False
LSN141,2016_Dec_02_1554,,LL-ELAINE,1,14,44,glonglon,water,water,first_gen_imitation,1,1,552.567577921,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,1,15,46,dicdicdic,zipper,glass,first_gen_imitation,0,0,3224.72768649,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,1,16,35,glonglon,glass,water,first_gen_imitation,0,0,768.163179979,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,1,17,46,briww,zipper,zipper,first_gen_imitation,1,1,1032.56981913,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,1,18,44,glonglon,water,water,first_gen_imitation,1,1,1233.21447428,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,1,19,46,briww,zipper,zipper,first_gen_imitation,1,1,1586.30859572,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,1,20,44,glonglon,water,water,first_gen_imitation,1,1,757.354800589,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,1,21,46,hhhweerrr,zipper,tear,first_gen_imitation,0,0,1268.15069746,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,1,22,46,briww,zipper,zipper,first_gen_imitation,1,1,888.851047494,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,1,23,41,glonglon,tear,water,first_gen_imitation,0,0,898.147015832,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,1,24,35,dicdicdic,glass,glass,first_gen_imitation,1,1,987.942320295,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,2,25,40,dicdicdic,tear,glass,first_gen_imitation,0,0,1882.19739776,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,2,26,49,briww,zipper,zipper,first_gen_imitation,1,1,4779.18729838,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,2,27,42,hhhweerrr,water,tear,first_gen_imitation,0,0,1086.00195218,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,2,28,49,briww,zipper,zipper,first_gen_imitation,1,1,631.776642986,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,2,29,40,hhhweerrr,tear,tear,first_gen_imitation,1,0,1404.53915484,False
LSN141,2016_Dec_02_1554,,LL-ELAINE,2,30,49,briww,zipper,zipper,first_gen_imitation,1,1,745.274394751,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,2,31,34,dicdicdic,glass,glass,first_gen_imitation,1,1,1338.36179506,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,2,32,42,briww,water,zipper,first_gen_imitation,0,0,566.853383556,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,2,33,49,briww,zipper,zipper,first_gen_imitation,1,1,580.894643441,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,2,34,40,glonglon,tear,water,first_gen_imitation,0,0,1340.34409374,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,2,35,40,glonglon,tear,water,first_gen_imitation,0,0,1209.88876931,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,2,36,49,hhhweerrr,zipper,tear,first_gen_imitation,0,0,1128.5754526,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,2,37,34,glonglon,glass,water,first_gen_imitation,0,0,1810.28119661,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,2,38,34,dicdicdic,glass,glass,first_gen_imitation,1,1,518.978922628,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,2,39,42,glonglon,water,water,first_gen_imitation,1,1,697.642558254,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,2,40,40,hhhweerrr,tear,tear,first_gen_imitation,1,0,835.316485725,False
LSN141,2016_Dec_02_1554,,LL-ELAINE,2,41,42,briww,water,zipper,first_gen_imitation,0,0,1009.44640953,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,2,42,34,briww,glass,zipper,first_gen_imitation,0,0,687.537730671,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,2,43,34,glonglon,glass,water,first_gen_imitation,0,0,675.413152203,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,2,44,49,briww,zipper,zipper,first_gen_imitation,1,1,1877.08592694,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,2,45,42,dicdicdic,water,glass,first_gen_imitation,0,0,660.777810961,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,2,46,40,glonglon,tear,water,first_gen_imitation,0,0,838.092921302,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,2,47,34,glonglon,glass,water,first_gen_imitation,0,0,651.328521781,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,2,48,42,glonglon,water,water,first_gen_imitation,1,1,846.024358645,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,3,49,48,briww,zipper,zipper,first_gen_imitation,1,0,3337.76419144,False
LSN141,2016_Dec_02_1554,,LL-ELAINE,3,50,38,hhhweerrr,tear,tear,first_gen_imitation,1,1,538.142534904,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,3,51,43,hhhweerrr,water,tear,first_gen_imitation,0,0,950.431317091,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,3,52,36,glonglon,glass,water,first_gen_imitation,0,0,1149.73032661,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,3,53,43,hhhweerrr,water,tear,first_gen_imitation,0,0,942.632395774,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,3,54,43,briww,water,zipper,first_gen_imitation,0,0,775.628570467,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,3,55,38,glonglon,tear,water,first_gen_imitation,0,0,769.095914438,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,3,56,48,hhhweerrr,zipper,tear,first_gen_imitation,0,0,818.968679756,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,3,57,48,dicdicdic,zipper,glass,first_gen_imitation,0,0,674.688795581,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,3,58,38,briww,tear,zipper,first_gen_imitation,0,1,893.994846381,False
LSN141,2016_Dec_02_1554,,LL-ELAINE,3,59,38,hhhweerrr,tear,tear,first_gen_imitation,1,1,474.485539831,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,3,60,38,hhhweerrr,tear,tear,first_gen_imitation,1,1,1040.73524009,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,3,61,36,glonglon,glass,water,first_gen_imitation,0,0,774.979114532,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,3,62,48,dicdicdic,zipper,glass,first_gen_imitation,0,0,1160.34121253,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,3,63,36,dicdicdic,glass,glass,first_gen_imitation,1,1,1100.60592461,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,3,64,43,glonglon,water,water,first_gen_imitation,1,1,759.383832105,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,3,65,36,glonglon,glass,water,first_gen_imitation,0,0,1280.59344087,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,3,66,43,glonglon,water,water,first_gen_imitation,1,1,705.814061686,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,3,67,48,hhhweerrr,zipper,tear,first_gen_imitation,0,0,4632.04487599,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,3,68,36,hhhweerrr,glass,tear,first_gen_imitation,0,0,691.9581322,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,3,69,36,dicdicdic,glass,glass,first_gen_imitation,1,1,787.171230651,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,3,70,43,glonglon,water,water,first_gen_imitation,1,1,2714.37382977,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,3,71,38,hhhweerrr,tear,tear,first_gen_imitation,1,1,2271.00971527,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,3,72,48,hhhweerrr,zipper,tear,first_gen_imitation,0,0,5671.14255112,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,4,73,45,dicdicdic,water,glass,first_gen_imitation,0,0,548.731335439,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,4,74,37,glonglon,glass,water,first_gen_imitation,0,0,667.327433825,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,4,75,37,dicdicdic,glass,glass,first_gen_imitation,1,1,601.445833221,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,4,76,47,briww,zipper,zipper,first_gen_imitation,1,1,1810.54910924,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,4,77,39,briww,tear,zipper,first_gen_imitation,0,0,750.729958527,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,4,78,47,briww,zipper,zipper,first_gen_imitation,1,1,502.42049899,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,4,79,37,hhhweerrr,glass,tear,first_gen_imitation,0,0,1553.83320339,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,4,80,37,dicdicdic,glass,glass,first_gen_imitation,1,1,692.751948722,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,4,81,39,briww,tear,zipper,first_gen_imitation,0,0,1878.40820756,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,4,82,37,hhhweerrr,glass,tear,first_gen_imitation,0,0,815.827345476,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,4,83,47,hhhweerrr,zipper,tear,first_gen_imitation,0,0,1238.81407734,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,4,84,45,hhhweerrr,water,tear,first_gen_imitation,0,0,1681.78096507,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,4,85,39,hhhweerrr,tear,tear,first_gen_imitation,1,1,4646.00003138,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,4,86,39,glonglon,tear,water,first_gen_imitation,0,0,768.713410012,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,4,87,45,glonglon,water,water,first_gen_imitation,1,1,9003.98380309,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,4,88,47,briww,zipper,zipper,first_gen_imitation,1,0,496.165037155,False
LSN141,2016_Dec_02_1554,,LL-ELAINE,4,89,47,dicdicdic,zipper,glass,first_gen_imitation,0,0,684.402476996,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,4,90,45,glonglon,water,water,first_gen_imitation,1,1,1002.53220834,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,4,91,47,briww,zipper,zipper,first_gen_imitation,1,1,514.958628453,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,4,92,45,briww,water,zipper,first_gen_imitation,0,0,1813.92378733,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,4,93,39,glonglon,tear,water,first_gen_imitation,0,0,758.235040121,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,4,94,45,dicdicdic,water,glass,first_gen_imitation,0,0,2060.66962145,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,4,95,37,briww,glass,zipper,first_gen_imitation,0,0,597.90407028,True
LSN141,2016_Dec_02_1554,,LL-ELAINE,4,96,39,dicdicdic,tear,glass,first_gen_imitation,0,0,1016.69414062,True
